data_type,sparsity_percent,topology,mode,num_nodes,is_dag,nmse_global,mse_global,rmse_global,snr_global,peak_snr_global,mean_nmse_per_node,std_nmse_per_node,consensus_error,fit_time,ssim,gmsd,fsim,vif
complex_signal,90,graph_43_Bidirectional_adj.txt,general,5,False,1421.2412952137333,0.11670389358356599,0.3416195158119132,-31.526678177470004,-38.74362293446554,7491.14019949232,10889.743471258767,906137.450903726,61.66853332519531,,,,
complex_signal,90,graph_44_Bidirectional_adj.txt,general,10,False,2.3643623342611098,0.08989619367124566,0.29982693953553546,-3.737140321550884,16.835452777372698,17.899873609533767,19.353969373597632,2300.55085075186,36.4377658367157,,,,
complex_signal,90,graph_45_Bidirectional_adj.txt,general,15,False,11.839284780730383,0.07358076651239602,0.27125774922091356,-10.733254671534372,2.8432240774057234,169.30798977280787,411.90740674809064,57575.06383430901,37.93583416938782,,,,
complex_signal,90,graph_46_Bidirectional_adj.txt,general,15,False,11.759577838371458,0.07386536521304093,0.27178183385399574,-10.703917311145544,2.90189879818338,168.7205183714436,411.5158215159439,57552.79610364089,37.633708477020264,,,,
complex_signal,90,graph_47_Bidirectional_adj.txt,general,20,False,34507.08491746554,0.05382986068883857,0.23201263045109974,-45.37908272599742,-66.44843203152037,690138.7498328217,3007997.894156116,335910585.1742949,39.57935905456543,,,,
complex_signal,90,graph_48_Bidirectional_adj.txt,general,25,False,1.0206893723363188,0.0621451043783978,0.24928919827862137,-0.08893592815692054,24.131861564160623,4.287644474041705,11.419163998626846,1256.6170428441237,42.0663115978241,,,,
2d_signal,10,graph_00_DAG_adj.txt,general,5,True,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,49.19018340110779,,0.0,1.0,1.0
2d_signal,10,graph_00_DAG_adj.txt,dag,5,True,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,50.62115502357483,,0.0,1.0,1.0
2d_signal,10,graph_01_DAG_adj.txt,general,5,True,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,49.53641390800476,,0.0,1.0,1.0
2d_signal,10,graph_01_DAG_adj.txt,dag,5,True,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,50.141180753707886,,0.0,1.0,1.0
